X,Y,Z,Yaw,Pitch,Roll
0.199108043,0.190381143,0.000966829,-34.9499032,6.994053968,2.931092063
0.200758623,0.191687727,0.000404655,-34.96002163,6.978511111,2.962177778
0.202354286,0.192914286,-0.000182857,-34.96974286,6.963171429,2.992857143
0.203895561,0.194061657,-0.00079526,-34.97907043,6.948034921,3.023130159
0.205382979,0.195130679,-0.001432109,-34.98800792,6.933101587,3.052996825
0.20681707,0.19612219,-0.002092956,-34.99655886,6.918371429,3.082457143
0.208198362,0.197037027,-0.002777357,-35.00472681,6.903844444,3.111511111
0.209527386,0.197876028,-0.003484865,-35.01251534,6.889520635,3.14015873
0.210804672,0.198640032,-0.004215034,-35.019928,6.8754,3.1684
0.212030749,0.199329876,-0.004967417,-35.02696834,6.86148254,3.196234921
0.213206147,0.199946398,-0.005741569,-35.03363992,6.847768254,3.223663492
0.214331397,0.200490437,-0.006537044,-35.03994629,6.834257143,3.250685714
0.215407026,0.200962829,-0.007353395,-35.04589101,6.820949206,3.277301587
0.216433567,0.201364413,-0.008190177,-35.05147763,6.807844444,3.303511111
0.217411547,0.201696027,-0.009046943,-35.05670971,6.794942857,3.329314286
0.218341498,0.201958509,-0.009923247,-35.06159081,6.782244444,3.354711111
0.219223949,0.202152697,-0.010818643,-35.06612449,6.769749206,3.379701587
0.220059429,0.202279429,-0.011732686,-35.07031429,6.757457143,3.404285714
0.220848468,0.202339542,-0.012664928,-35.07416377,6.745368254,3.428463492
0.221591597,0.202333874,-0.013614924,-35.07767649,6.73348254,3.452234921
0.222289344,0.202263264,-0.014582227,-35.080856,6.7218,3.4756
0.22294224,0.202128549,-0.015566392,-35.08370586,6.710320635,3.49855873
0.223550815,0.201930568,-0.016566973,-35.08622963,6.699044444,3.521111111
0.224115598,0.201670158,-0.017583523,-35.08843086,6.687971429,3.543257143
0.224637119,0.201348157,-0.018615596,-35.0903131,6.677101587,3.564996825
0.225115907,0.200965403,-0.019662746,-35.09187992,6.666434921,3.586330159
0.225552494,0.200522734,-0.020724528,-35.09313486,6.655971429,3.607257143
0.225947407,0.200020988,-0.021800494,-35.09408148,6.645711111,3.627777778
0.226301178,0.199461002,-0.022890199,-35.09472334,6.635653968,3.647892063
0.226614336,0.198843616,-0.023993197,-35.095064,6.6258,3.6676
0.22688741,0.198169666,-0.025109041,-35.09510701,6.616149206,3.686901587
0.227120931,0.197439991,-0.026237286,-35.09485592,6.606701587,3.705796825
0.227315429,0.196655429,-0.027377486,-35.09431429,6.597457143,3.724285714
0.227471432,0.195816816,-0.028529193,-35.09348567,6.588415873,3.742368254
0.227589471,0.194924993,-0.029691963,-35.09237363,6.579577778,3.760044444
0.227670075,0.193980795,-0.030865349,-35.09098171,6.570942857,3.777314286
0.227713775,0.192985062,-0.032048906,-35.08931348,6.562511111,3.794177778
0.227721101,0.191938631,-0.033242186,-35.08737249,6.55428254,3.810634921
0.227692581,0.190842341,-0.034444743,-35.08516229,6.546257143,3.826685714
0.227628745,0.189697028,-0.035656133,-35.08268643,6.538434921,3.842330159
0.227530125,0.188503531,-0.036875908,-35.07994849,6.530815873,3.857568254
