X,Y,Z,Yaw,Pitch,Roll
-0.496391, 9.88935, -16.664, 35.1467, -10.8386, 123.063
-0.458137, 10.2239, -17.1752, 34.9962, -11.0944, 122.812
-0.417539, 10.5559, -17.6811, 34.8477, -11.3502, 122.567
-0.374768, 10.8852, -18.1812, 34.701, -11.6053, 122.327
-0.330039, 11.2112, -18.6745, 34.556, -11.8591, 122.093
-0.283571, 11.5325, -19.1592, 34.4127, -12.1103, 121.864
-0.235816, 11.8478, -19.6321, 34.2715, -12.357, 121.642
-0.186844, 12.1567, -20.0934, 34.132, -12.5988, 121.424
-0.136612, 12.4613, -20.5457, 33.9932, -12.8372, 121.211
-0.0852235, 12.7633, -20.9905, 33.8541, -13.0731, 121.002
-0.0326213, 13.0626, -21.4285, 33.7143, -13.3064, 120.796
0.0215267, 13.3608, -21.8623, 33.5729, -13.5383, 120.592
0.0773732, 13.6574, -22.2918, 33.43, -13.7689, 120.392
0.135145, 13.9529, -22.7176, 33.2854, -13.9987, 120.197
0.194943, 14.2472, -23.1399, 33.1388, -14.2279, 120.005
0.256726, 14.5399, -23.5581, 32.9906, -14.4563, 119.82
0.320508, 14.8302, -23.9715, 32.8413, -14.6835, 119.64
0.386196, 15.1171, -24.3787, 32.6918, -14.9089, 119.469
0.453973, 15.4013, -24.7809, 32.5419, -15.1331, 119.305
0.523905, 15.6821, -25.1778, 32.3918, -15.3558, 119.149
0.59612, 15.9594, -25.5704, 32.2418, -15.5777, 119.002
0.671217, 16.2343, -25.9602, 32.092, -15.8001, 118.864
0.749384, 16.5077, -26.3484, 31.9426, -16.0237, 118.735
0.830645, 16.7792, -26.736, 31.7938, -16.249, 118.615
0.915076, 17.0491, -27.1245, 31.6457, -16.4766, 118.503
1.00269, 17.3179, -27.5145, 31.4986, -16.707, 118.399
1.09409, 17.5875, -27.9099, 31.352, -16.9422, 118.302
1.18936, 17.8584, -28.3107, 31.206, -17.1827, 118.211
1.28826, 18.13, -28.7173, 31.0611, -17.4283, 118.126
1.3909, 18.4018, -29.1305, 30.9177, -17.6795, 118.045
1.49767, 18.6755, -29.5519, 30.7752, -17.9374, 117.967
1.60861, 18.9511, -29.9822, 30.634, -18.2022, 117.89
1.7235, 19.2285, -30.4204, 30.4942, -18.4737, 117.812
1.84197, 19.5071, -30.8653, 30.3564, -18.7508, 117.732
1.96423, 19.788, -31.317, 30.2208, -19.0341, 117.65
2.09093, 20.0719, -31.7775, 30.0866, -19.3249, 117.563
2.22259, 20.3605, -32.2482, 29.953, -19.6245, 117.471
2.3597, 20.6548, -32.7304, 29.8191, -19.9341, 117.371
2.50295, 20.9561, -33.2256, 29.6841, -20.2552, 117.262
2.65291, 21.2653, -33.7348, 29.5472, -20.5892, 117.144
2.80991, 21.5836, -34.2589, 29.4076, -20.936, 117.014
2.97337, 21.9104, -34.7951, 29.265, -21.294, 116.873
3.14314, 22.2449, -35.342, 29.119, -21.6619, 116.721
3.31943, 22.5885, -35.8988, 28.9691, -22.0397, 116.557
3.50275, 22.9423, -36.4652, 28.8142, -22.4273, 116.382
3.69407, 23.3074, -37.0429, 28.6533, -22.8253, 116.194
3.89323, 23.6826, -37.63, 28.486, -23.2321, 115.995
4.09992, 24.0664, -38.2255, 28.3125, -23.6466, 115.783
4.31381, 24.4581, -38.828, 28.1329, -24.0676, 115.562
4.53457, 24.857, -39.4354, 27.9477, -24.4939, 115.333
4.76151, 25.2606, -40.0448, 27.7575, -24.9232, 115.098
4.99434, 25.668, -40.653, 27.5625, -25.3542, 114.859
5.23326, 26.0793, -41.261, 27.3623, -25.7867, 114.617
5.47853, 26.4941, -41.8693, 27.1565, -26.2213, 114.374
5.72937, 26.9114, -42.4767, 26.9454, -26.6565, 114.129
5.98473, 27.3299, -43.0808, 26.7294, -27.09, 113.884
6.24342, 27.748, -43.6794, 26.5092, -27.5193, 113.641
6.50489, 28.1656, -44.2711, 26.2852, -27.943, 113.399
6.76738, 28.5802, -44.8519, 26.0583, -28.3575, 113.162
7.02927, 28.9898, -45.4191, 25.8296, -28.7597, 112.93
7.28984, 29.3934, -45.9715, 25.6001, -29.1495, 112.704
7.54886, 29.7906, -46.5099, 25.3704, -29.5278, 112.485
7.80606, 30.1816, -47.0342, 25.1411, -29.8952, 112.274
8.06074, 30.5645, -47.544, 24.913, -30.2515, 112.072
8.31116, 30.9367, -48.0373, 24.6882, -30.5955, 111.88
8.55506, 31.2952, -48.5096, 24.4689, -30.9255, 111.7
8.791, 31.6382, -48.9591, 24.257, -31.2409, 111.533
9.0182, 31.9664, -49.3847, 24.053, -31.5414, 111.38
9.23554, 32.2786, -49.785, 23.8581, -31.8262, 111.241
9.44161, 32.5736, -50.1586, 23.6731, -32.0936, 111.115
9.63466, 32.8503, -50.5033, 23.4996, -32.3421, 111.001
9.81272, 33.1072, -50.8177, 23.339, -32.5694, 110.898
9.97442, 33.3441, -51.0991, 23.1924, -32.7738, 110.806
10.1184, 33.5598, -51.3451, 23.0612, -32.9539, 110.726
10.2438, 33.7532, -51.5539, 22.9463, -33.1094, 110.659
10.3499, 33.9237, -51.7247, 22.8487, -33.2402, 110.604
10.4366, 34.0707, -51.8576, 22.7688, -33.3466, 110.561
10.5026, 34.1917, -51.9514, 22.7078, -33.4276, 110.53
10.5484, 34.2877, -52.0078, 22.6658, -33.4845, 110.511
10.5742, 34.3587, -52.0273, 22.6427, -33.5186, 110.503
10.5797, 34.4041, -52.0097, 22.6388, -33.5292, 110.507
10.5639, 34.4217, -51.9533, 22.6551, -33.515, 110.521
10.5258, 34.4104, -51.8568, 22.6923, -33.4749, 110.548
10.4656, 34.3705, -51.7203, 22.7503, -33.4084, 110.586
10.3842, 34.3031, -51.5451, 22.828, -33.3163, 110.634
10.2821, 34.2093, -51.3324, 22.9244, -33.198, 110.694
10.1598, 34.0896, -51.0832, 23.0388, -33.0534, 110.763
10.0179, 33.9435, -50.7979, 23.1705, -32.8824, 110.843
9.85807, 33.7727, -50.4799, 23.3178, -32.6871, 110.933
9.68217, 33.5793, -50.1319, 23.479, -32.4698, 111.034
9.49294, 33.3661, -49.7591, 23.6517, -32.2343, 111.145
9.29257, 33.1345, -49.3643, 23.8342, -31.9832, 111.267
9.08222, 32.8841, -48.9498, 24.0253, -31.7177, 111.4
8.86356, 32.6165, -48.5181, 24.2237, -31.4394, 111.544
8.63845, 32.3337, -48.0728, 24.4272, -31.149, 111.696
8.40818, 32.0371, -47.6147, 24.6348, -30.8472, 111.857
8.17348, 31.7279, -47.1449, 24.8456, -30.5342, 112.026
7.93532, 31.4077, -46.6637, 25.0588, -30.2106, 112.203
7.69399, 31.0765, -46.171, 25.2741, -29.876, 112.388
7.45027, 30.7353, -45.6676, 25.4906, -29.5305, 112.581
7.20444, 30.384, -45.1523, 25.7077, -29.1737, 112.781
6.95821, 30.025, -44.6277, 25.9234, -28.8062, 112.987
6.71282, 29.6594, -44.0951, 26.1362, -28.4287, 113.198
6.46813, 29.2861, -43.5537, 26.346, -28.0408, 113.414
6.22412, 28.9043, -43.0029, 26.5531, -27.6424, 113.635
5.98198, 28.5147, -42.4445, 26.7568, -27.2358, 113.859
5.74305, 28.1191, -41.8808, 26.9567, -26.8236, 114.085
5.50844, 27.7194, -41.3141, 27.1524, -26.4083, 114.311
5.27748, 27.315, -40.7422, 27.345, -25.9888, 114.537
5.05011, 26.9054, -40.1639, 27.5353, -25.5651, 114.761
4.82531, 26.4894, -39.5771, 27.7245, -25.1359, 114.984
4.60302, 26.0674, -38.9821, 27.9131, -24.7015, 115.203
4.38311, 25.6399, -38.378, 28.1015, -24.2618, 115.417
4.16536, 25.2066, -37.7639, 28.2906, -23.8173, 115.628
3.94937, 24.767, -37.1395, 28.481, -23.3682, 115.836
3.73552, 24.3219, -36.507, 28.6725, -22.9164, 116.04
3.52419, 23.8721, -35.8677, 28.865, -22.4633, 116.241
3.31587, 23.4185, -35.2228, 29.0583, -22.0103, 116.437
3.11116, 22.9618, -34.5739, 29.2519, -21.5588, 116.63
2.91008, 22.5021, -33.9205, 29.4468, -21.1095, 116.819
2.71361, 22.0419, -33.2655, 29.6432, -20.6645, 117.006
2.52176, 21.5822, -32.608, 29.842, -20.2249, 117.191
2.33453, 21.1231, -31.9486, 30.0439, -19.7908, 117.375
2.15292, 20.6672, -31.2889, 30.2484, -19.3637, 117.558
1.97764, 20.2169, -30.6309, 30.4554, -18.9447, 117.738
1.80847, 19.7718, -29.9745, 30.6644, -18.5333, 117.916
1.6447, 19.33, -29.3181, 30.8756, -18.1273, 118.094
1.48575, 18.8898, -28.6603, 31.0891, -17.7252, 118.272
1.33226, 18.4524, -28.0037, 31.3035, -17.3282, 118.451
1.18443, 18.0177, -27.3498, 31.5178, -16.9366, 118.632
1.04252, 17.5853, -26.6989, 31.732, -16.5507, 118.817
0.906923, 17.155, -26.0518, 31.9454, -16.1712, 119.009
0.778208, 16.727, -25.4095, 32.1579, -15.7989, 119.21
0.65619, 16.2997, -24.7715, 32.3696, -15.4333, 119.421
0.540638, 15.8725, -24.136, 32.5811, -15.0738, 119.643
0.431129, 15.4431, -23.4997, 32.7934, -14.7185, 119.878
0.327462, 15.0112, -22.862, 33.0064, -14.3667, 120.124
0.229432, 14.5762, -22.2235, 33.2199, -14.0181, 120.382
0.136834, 14.1383, -21.5845, 33.4337, -13.6721, 120.651
0.0496854, 13.6981, -20.9471, 33.6467, -13.3295, 120.928
-0.0323319, 13.2552, -20.3119, 33.8579, -12.9897, 121.21
-0.109401, 12.8087, -19.6802, 34.0668, -12.6523, 121.498
-0.181342, 12.3595, -19.0519, 34.2733, -12.318, 121.791
-0.248393, 11.9066, -18.4272, 34.4775, -11.987, 122.089
-0.310762, 11.4492, -17.8043, 34.6801, -11.6585, 122.395
-0.368413, 10.9881, -17.1832, 34.8813, -11.333, 122.707
-0.420745, 10.5251, -16.5617, 35.0819, -11.0108, 123.029
-0.467505, 10.0618, -15.94, 35.2824, -10.6928, 123.36
-0.508866, 9.59856, -15.3169, 35.4835, -10.3789, 123.701
-0.544943, 9.13695, -14.6916, 35.6858, -10.0693, 124.053
-0.575702, 8.67863, -14.0646, 35.8888, -9.76416, 124.412
-0.601551, 8.22526, -13.4357, 36.0924, -9.46296, 124.776
-0.622791, 7.7785, -12.8077, 36.2952, -9.16602, 125.14
-0.639277, 7.34274, -12.1838, 36.4955, -8.8747, 125.501
-0.65088, 6.92019, -11.5681, 36.6916, -8.59007, 125.853
-0.657719, 6.51359, -10.964, 36.8825, -8.3136, 126.197
-0.659933, 6.1224, -10.3717, 37.0683, -8.04551, 126.531
-0.657627, 5.74606, -9.79067, 37.2492, -7.78559, 126.856
-0.650925, 5.38403, -9.22066, 37.4257, -7.53369, 127.175
-0.640015, 5.03521, -8.65973, 37.5986, -7.28905, 127.488
-0.625108, 4.69876, -8.10733, 37.7684, -7.05135, 127.796
-0.606475, 4.37442, -7.56374, 37.9352, -6.82095, 128.101
-0.584571, 4.06218, -7.03086, 38.0986, -6.59804, 128.401
-0.559734, 3.76204, -6.50927, 38.2583, -6.38252, 128.695
-0.532372, 3.47567, -6.00172, 38.4135, -6.17551, 128.983
-0.502867, 3.20304, -5.50957, 38.5636, -5.97721, 129.264
-0.472208, 2.9461, -5.03969, 38.7067, -5.78951, 129.532
-0.440924, 2.70484, -4.59403, 38.842, -5.61263, 129.787
-0.409566, 2.47925, -4.1745, 38.9687, -5.44681, 130.025
-0.378556, 2.26853, -3.78304, 39.0866, -5.29178, 130.247
-0.348308, 2.07293, -3.42101, 39.1951, -5.14818, 130.451
-0.319176, 1.89247, -3.08896, 39.2944, -5.01617, 130.637
-0.291414, 1.72658, -2.78525, 39.3851, -4.89523, 130.807
-0.265295, 1.57308, -2.50795, 39.4682, -4.78464, 130.964
-0.241051, 1.43112, -2.25513, 39.5446, -4.68384, 131.109
-0.21874, 1.2999, -2.0257, 39.6145, -4.59237, 131.242
-0.198461, 1.18051, -1.8202, 39.6777, -4.51036, 131.363
-0.180426, 1.07487, -1.63946, 39.7336, -4.43835, 131.471
-0.16489, 0.984363, -1.48485, 39.7815, -4.37704, 131.564
-0.152012, 0.909811, -1.35858, 39.8211, -4.32688, 131.641
-0.142064, 0.852315, -1.26202, 39.8515, -4.28856, 131.701
-0.135199, 0.8127, -1.19572, 39.8724, -4.2623, 131.742
-0.131756, 0.792618, -1.16244, 39.8829, -4.2491, 131.763
-0.131756, 0.792618, -1.16244, 39.8829, -4.2491, 131.763
-0.135199, 0.8127, -1.19572, 39.8724, -4.2623, 131.742
-0.142064, 0.852315, -1.26202, 39.8515, -4.28856, 131.701
-0.152012, 0.909811, -1.35858, 39.8211, -4.32688, 131.641
-0.16489, 0.984363, -1.48485, 39.7815, -4.37704, 131.564
-0.180426, 1.07487, -1.63946, 39.7336, -4.43835, 131.471
-0.198461, 1.18051, -1.8202, 39.6777, -4.51036, 131.363
-0.21874, 1.2999, -2.0257, 39.6145, -4.59237, 131.242
-0.241051, 1.43112, -2.25513, 39.5446, -4.68384, 131.109
-0.265295, 1.57308, -2.50795, 39.4682, -4.78464, 130.964
-0.291414, 1.72658, -2.78525, 39.3851, -4.89523, 130.807
-0.319176, 1.89247, -3.08896, 39.2944, -5.01617, 130.637
-0.348308, 2.07293, -3.42101, 39.1951, -5.14818, 130.451
-0.378556, 2.26853, -3.78304, 39.0866, -5.29178, 130.247
-0.409566, 2.47925, -4.1745, 38.9687, -5.44681, 130.025
-0.440924, 2.70483, -4.59403, 38.842, -5.61263, 129.787
-0.472208, 2.9461, -5.03969, 38.7067, -5.78951, 129.532
-0.502867, 3.20304, -5.50956, 38.5636, -5.97721, 129.264
-0.532372, 3.47566, -6.00172, 38.4135, -6.17551, 128.983
-0.559734, 3.76204, -6.50927, 38.2583, -6.38252, 128.695
-0.58457, 4.06218, -7.03086, 38.0986, -6.59804, 128.401
-0.606475, 4.37442, -7.56373, 37.9352, -6.82095, 128.101
-0.625108, 4.69876, -8.10733, 37.7684, -7.05135, 127.796
-0.640015, 5.03521, -8.65973, 37.5986, -7.28904, 127.488
-0.650925, 5.38403, -9.22066, 37.4257, -7.53368, 127.175
-0.657627, 5.74606, -9.79067, 37.2492, -7.78559, 126.856
-0.659933, 6.1224, -10.3717, 37.0683, -8.04551, 126.531
-0.657719, 6.51359, -10.964, 36.8825, -8.3136, 126.197
-0.65088, 6.92019, -11.5681, 36.6916, -8.59007, 125.853
-0.639277, 7.34274, -12.1838, 36.4955, -8.8747, 125.501
-0.622791, 7.7785, -12.8077, 36.2952, -9.16602, 125.14
-0.601551, 8.22526, -13.4357, 36.0924, -9.46296, 124.776
-0.575702, 8.67863, -14.0646, 35.8888, -9.76416, 124.412
-0.544943, 9.13694, -14.6916, 35.6858, -10.0693, 124.053
-0.508866, 9.59856, -15.3169, 35.4835, -10.3789, 123.701
-0.467505, 10.0618, -15.94, 35.2823, -10.6928, 123.36
-0.420745, 10.5251, -16.5617, 35.0819, -11.0108, 123.029
-0.368413, 10.9881, -17.1832, 34.8813, -11.333, 122.707
-0.310762, 11.4492, -17.8043, 34.6801, -11.6585, 122.395
-0.248393, 11.9066, -18.4272, 34.4775, -11.987, 122.089
-0.181341, 12.3595, -19.0519, 34.2733, -12.318, 121.791
-0.109401, 12.8087, -19.6803, 34.0668, -12.6523, 121.498
-0.0323318, 13.2552, -20.3119, 33.8579, -12.9897, 121.21
0.0496853, 13.6981, -20.9471, 33.6467, -13.3295, 120.928
0.136834, 14.1383, -21.5845, 33.4337, -13.6721, 120.651
0.229432, 14.5762, -22.2236, 33.2199, -14.0181, 120.382
0.327462, 15.0112, -22.8621, 33.0064, -14.3667, 120.124
0.43113, 15.4431, -23.4997, 32.7934, -14.7185, 119.878
0.540638, 15.8725, -24.1361, 32.5811, -15.0738, 119.643
0.65619, 16.2997, -24.7715, 32.3696, -15.4333, 119.421
0.778208, 16.727, -25.4095, 32.1579, -15.7989, 119.21
0.906923, 17.155, -26.0518, 31.9454, -16.1712, 119.009
1.04252, 17.5853, -26.6989, 31.732, -16.5507, 118.817
1.18443, 18.0177, -27.3498, 31.5178, -16.9366, 118.632
1.33226, 18.4524, -28.0037, 31.3035, -17.3282, 118.451
1.48575, 18.8898, -28.6603, 31.0891, -17.7252, 118.272
1.6447, 19.33, -29.3181, 30.8756, -18.1273, 118.094
1.80847, 19.7718, -29.9745, 30.6644, -18.5333, 117.916
1.97764, 20.2169, -30.6309, 30.4554, -18.9447, 117.738
2.1469, 20.6561, -31.2733, 30.2531, -19.351, 117.564
2.3161, 21.09, -31.9015, 30.058, -19.7522, 117.394
2.48466, 21.5169, -32.5145, 29.8702, -20.1476, 117.229
2.65186, 21.9349, -33.1118, 29.6898, -20.5362, 117.068
2.81754, 22.3444, -33.6931, 29.5166, -20.9186, 116.911
2.98124, 22.7434, -34.259, 29.3501, -21.2941, 116.758
3.14199, 23.1297, -34.8072, 29.1898, -21.6611, 116.608
3.29974, 23.5034, -35.3385, 29.0352, -22.0198, 116.46
3.45414, 23.8645, -35.8524, 28.8864, -22.3696, 116.312
3.54178, 24.074, -36.1483, 28.7994, -22.569, 116.235
3.62916, 24.2805, -36.4401, 28.7146, -22.7669, 116.157
3.71562, 24.4825, -36.7251, 28.6328, -22.9617, 116.08
3.80069, 24.6791, -37.0017, 28.5544, -23.1524, 116.003
3.88376, 24.8697, -37.2689, 28.4798, -23.3379, 115.926
3.96457, 25.0533, -37.5265, 28.409, -23.5175, 115.848
4.0423, 25.2287, -37.7719, 28.3424, -23.6898, 115.771
4.11631, 25.3945, -38.0033, 28.2806, -23.8531, 115.695
4.18525, 25.5483, -38.2183, 28.2242, -24.005, 115.622
