X,Y,Z,Yaw,Pitch,Roll
0.317295997,-0.397362075,-0.007397717,212.2250709,-9.327798413,1.385396825
0.320043859,-0.400328526,-0.008096953,212.2137395,-9.343950794,1.417701587
0.322676163,-0.403129254,-0.008852285,212.202816,-9.3599,1.4496
0.32519408,-0.405765978,-0.009662798,212.1922968,-9.375646032,1.481092063
0.327598778,-0.408240416,-0.010527579,212.1821784,-9.391188889,1.512177778
0.329891429,-0.410554286,-0.011445714,212.1724571,-9.406528571,1.542857143
0.3320732,-0.412709306,-0.01241629,212.1631296,-9.421665079,1.573130159
0.334145262,-0.414707195,-0.013438393,212.1541921,-9.436598413,1.602996825
0.336108785,-0.416549671,-0.014511109,212.1456411,-9.451328571,1.632457143
0.337964939,-0.418238453,-0.015633525,212.1374732,-9.465855556,1.661511111
0.339714892,-0.419775258,-0.016804727,212.1296847,-9.480179365,1.69015873
0.341359814,-0.421161805,-0.018023802,212.122272,-9.4943,1.7184
0.342900876,-0.422399812,-0.019289835,212.1152317,-9.50821746,1.746234921
0.344339247,-0.423490997,-0.020601913,212.1085601,-9.521931746,1.773663492
0.345676096,-0.42443708,-0.021959122,212.1022537,-9.535442857,1.800685714
0.346912594,-0.425239777,-0.023360549,212.096309,-9.548750794,1.827301587
0.348049909,-0.425900808,-0.02480528,212.0907224,-9.561855556,1.853511111
0.349089212,-0.42642189,-0.026292401,212.0854903,-9.574757143,1.879314286
0.350031672,-0.426804742,-0.027821,212.0806092,-9.587455556,1.904711111
0.350878459,-0.427051082,-0.029390161,212.0760755,-9.599950794,1.929701587
0.351630743,-0.427162629,-0.030998971,212.0718857,-9.612242857,1.954285714
0.352289692,-0.4271411,-0.032646518,212.0680362,-9.624331746,1.978463492
0.352856478,-0.426988214,-0.034331886,212.0645235,-9.63621746,2.002234921
0.353332269,-0.42670569,-0.036054163,212.061344,-9.6479,2.0256
0.353718235,-0.426295245,-0.037812435,212.0584941,-9.659379365,2.04855873
0.354015546,-0.425758598,-0.039605788,212.0559704,-9.670655556,2.071111111
0.354225371,-0.425097467,-0.041433308,212.0537691,-9.681728571,2.093257143
0.35434888,-0.42431357,-0.043294082,212.0518869,-9.692598413,2.114996825
0.354387244,-0.423408626,-0.045187196,212.0503201,-9.703265079,2.136330159
0.35434163,-0.422384353,-0.047111737,212.0490651,-9.713728571,2.157257143
0.35421321,-0.421242469,-0.04906679,212.0481185,-9.723988889,2.177777778
0.354003152,-0.419984693,-0.051051443,212.0474767,-9.734046032,2.197892063
0.353712627,-0.418612742,-0.053064781,212.047136,-9.7439,2.2176
0.353342804,-0.417128336,-0.055105891,212.047093,-9.753550794,2.236901587
0.352894853,-0.415533192,-0.057173859,212.0473441,-9.762998413,2.255796825
0.352369943,-0.413829029,-0.059267771,212.0478857,-9.772242857,2.274285714
0.351769244,-0.412017564,-0.061386715,212.0487143,-9.781284127,2.292368254
0.351093926,-0.410100517,-0.063529776,212.0498264,-9.790122222,2.310044444
0.350345158,-0.408079605,-0.06569604,212.0512183,-9.798757143,2.327314286
0.34952411,-0.405956547,-0.067884594,212.0528865,-9.807188889,2.344177778
0.348631952,-0.403733061,-0.070094524,212.0548275,-9.81541746,2.360634921
0.347669853,-0.401410865,-0.072324917,212.0570377,-9.823442857,2.376685714
0.346638983,-0.398991678,-0.074574859,212.0595136,-9.831265079,2.392330159
0.345540512,-0.396477218,-0.076843436,212.0622515,-9.838884127,2.407568254
0.34437561,-0.393869203,-0.079129734,212.065248,-9.8463,2.4224
0.343145445,-0.391169352,-0.081432841,212.0684995,-9.853512698,2.436825397
0.341851188,-0.388379382,-0.083751842,212.0720024,-9.860522222,2.450844444
0.340494008,-0.385501012,-0.086085823,212.0757531,-9.867328571,2.464457143
0.339075075,-0.382535961,-0.088433871,212.0797482,-9.873931746,2.477663492
0.337595559,-0.379485946,-0.090795073,212.0839841,-9.880331746,2.490463492
0.336056629,-0.376352686,-0.093168514,212.0884571,-9.886528571,2.502857143
0.334459454,-0.373137899,-0.095553282,212.0931639,-9.892522222,2.514844444
0.332805206,-0.369843303,-0.097948461,212.0981007,-9.898312698,2.526425397
0.331095053,-0.366470618,-0.100353139,212.103264,-9.9039,2.5376
0.329330164,-0.36302156,-0.102766402,212.1086503,-9.909284127,2.548368254
0.327511711,-0.359497848,-0.105187337,212.1142561,-9.914465079,2.558730159
0.325640861,-0.355901201,-0.107615029,212.1200777,-9.919442857,2.568685714
0.323718786,-0.352233337,-0.110048565,212.1261117,-9.92421746,2.578234921
0.321746654,-0.348495974,-0.112487032,212.1323544,-9.928788889,2.587377778
0.319725635,-0.344690831,-0.114929515,212.1388023,-9.933157143,2.596114286
0.317656899,-0.340819625,-0.117375101,212.1454519,-9.937322222,2.604444444
0.315541615,-0.336884075,-0.119822877,212.1522995,-9.941284127,2.612368254
0.313380954,-0.332885899,-0.122271928,212.1593417,-9.945042857,2.619885714
0.311176085,-0.328826816,-0.124721342,212.1665749,-9.948598413,2.626996825
0.308928177,-0.324708543,-0.127170203,212.1739955,-9.951950794,2.633701587
0.3066384,-0.3205328,-0.1296176,212.1816,-9.9551,2.64
0.304307924,-0.316301304,-0.132062618,212.1893848,-9.958046032,2.645892063
0.301937919,-0.312015774,-0.134504343,212.1973464,-9.960788889,2.651377778
0.299529553,-0.307677927,-0.136941861,212.2054811,-9.963328571,2.656457143
0.297083998,-0.303289483,-0.13937426,212.2137856,-9.965665079,2.661130159
0.294602422,-0.298852159,-0.141800626,212.2222561,-9.967798413,2.665396825
0.292085995,-0.294367675,-0.144220044,212.2308891,-9.969728571,2.669257143
0.289535887,-0.289837747,-0.146631601,212.2396812,-9.971455556,2.672711111
0.286953267,-0.285264094,-0.149034384,212.2486287,-9.972979365,2.67575873
0.284339306,-0.280648435,-0.151427478,212.257728,-9.9743,2.6784
0.281695172,-0.275992488,-0.153809971,212.2669757,-9.97541746,2.680634921
0.279022035,-0.271297971,-0.156180948,212.2763681,-9.976331746,2.682463492
0.276321066,-0.266566603,-0.158539496,212.2859017,-9.977042857,2.683885714
0.273593433,-0.261800101,-0.160884701,212.295573,-9.977550794,2.684901587
0.270840307,-0.257000185,-0.16321565,212.3053784,-9.977855556,2.685511111
0.268062857,-0.252168571,-0.165531429,212.3153143,-9.977957143,2.685714286
0.265262253,-0.24730698,-0.167831123,212.3253772,-9.977855556,2.685511111
0.262439664,-0.242417128,-0.170113821,212.3355635,-9.977550794,2.684901587
0.25959626,-0.237500734,-0.172378607,212.3458697,-9.977042857,2.683885714
0.25673321,-0.232559517,-0.174624568,212.3562922,-9.976331746,2.682463492
0.253851685,-0.227595194,-0.176850791,212.3668275,-9.97541746,2.680634921
0.250952854,-0.222609485,-0.179056362,212.377472,-9.9743,2.6784
0.248037887,-0.217604107,-0.181240367,212.3882221,-9.972979365,2.67575873
0.245107953,-0.212580778,-0.183401892,212.3990744,-9.971455556,2.672711111
0.242164222,-0.207541217,-0.185540025,212.4100251,-9.969728571,2.669257143
0.239207864,-0.202487142,-0.18765385,212.4210709,-9.967798413,2.665396825
0.236240048,-0.197420272,-0.189742456,212.4322081,-9.965665079,2.661130159
0.233261944,-0.192342324,-0.191804927,212.4434331,-9.963328571,2.656457143
0.230274721,-0.187255017,-0.193840351,212.4547425,-9.960788889,2.651377778
0.22727955,-0.18216007,-0.195847813,212.4661327,-9.958046032,2.645892063
0.2242776,-0.1770592,-0.1978264,212.4776,-9.9551,2.64
0.22127004,-0.171954126,-0.199775198,212.489141,-9.951950794,2.633701587
0.218258041,-0.166846566,-0.201693295,212.5007521,-9.948598413,2.626996825
0.215242772,-0.161738238,-0.203579775,212.5124297,-9.945042857,2.619885714
0.212225402,-0.156630861,-0.205433725,212.5241703,-9.941284127,2.612368254
0.209207101,-0.151526153,-0.207254232,212.5359704,-9.937322222,2.604444444
0.20618904,-0.146425832,-0.209040382,212.5478263,-9.933157143,2.596114286
0.203172386,-0.141331617,-0.210791262,212.5597345,-9.928788889,2.587377778
0.200158311,-0.136245225,-0.212505957,212.5716915,-9.92421746,2.578234921
0.197147984,-0.131168376,-0.214183554,212.5836937,-9.919442857,2.568685714
0.194142575,-0.126102787,-0.215823139,212.5957376,-9.914465079,2.558730159
0.191143253,-0.121050176,-0.2174238,212.6078195,-9.909284127,2.548368254
0.188151187,-0.116012262,-0.218984621,212.619936,-9.9039,2.5376
0.185167548,-0.110990764,-0.220504689,212.6320835,-9.898312698,2.526425397
0.182193506,-0.105987399,-0.221983092,212.6442584,-9.892522222,2.514844444
0.179230229,-0.101003886,-0.223418914,212.6564571,-9.886528571,2.502857143
0.176278887,-0.096041943,-0.224811243,212.6686762,-9.880331746,2.490463492
0.173340651,-0.091103288,-0.226159165,212.6809121,-9.873931746,2.477663492
0.170416689,-0.086189639,-0.227461765,212.6931611,-9.867328571,2.464457143
0.167508172,-0.081302716,-0.228718132,212.7054199,-9.860522222,2.450844444
0.164616269,-0.076444236,-0.22992735,212.7176847,-9.853512698,2.436825397
0.16174215,-0.071615917,-0.231088506,212.729952,-9.8463,2.4224
0.158886985,-0.066819478,-0.232200686,212.7422183,-9.838884127,2.407568254
0.156051942,-0.062056637,-0.233262977,212.7544801,-9.831265079,2.392330159
0.153238192,-0.057329112,-0.234274466,212.7667337,-9.823442857,2.376685714
0.150446905,-0.052638622,-0.235234238,212.7789757,-9.81541746,2.360634921
0.14767925,-0.047986884,-0.236141379,212.7912024,-9.807188889,2.344177778
0.144936396,-0.043375618,-0.236994977,212.8034103,-9.798757143,2.327314286
0.142219514,-0.038806541,-0.237794118,212.8155959,-9.790122222,2.310044444
0.139529773,-0.034281372,-0.238537887,212.8277555,-9.781284127,2.292368254
0.136868343,-0.029801829,-0.239225371,212.8398857,-9.772242857,2.274285714
0.134236393,-0.02536963,-0.239855657,212.8519829,-9.762998413,2.255796825
0.131635093,-0.020986493,-0.240427831,212.8640435,-9.753550794,2.236901587
0.129065613,-0.016654138,-0.240940979,212.876064,-9.7439,2.2176
0.126529122,-0.012374281,-0.241394188,212.8880408,-9.734046032,2.197892063
0.12402679,-0.008148642,-0.241786543,212.8999704,-9.723988889,2.177777778
0.121559787,-0.003978939,-0.242117132,212.9118491,-9.713728571,2.157257143
0.119129282,0.000133111,-0.24238504,212.9236736,-9.703265079,2.136330159
0.116736445,0.004185788,-0.242589354,212.9354401,-9.692598413,2.114996825
0.114382446,0.008177375,-0.242729161,212.9471451,-9.681728571,2.093257143
0.112068454,0.012106153,-0.242803546,212.9587852,-9.670655556,2.071111111
0.109795639,0.015970404,-0.242811596,212.9703567,-9.659379365,2.04855873
0.107565171,0.01976841,-0.242752397,212.981856,-9.6479,2.0256
0.105378219,0.023498452,-0.242625036,212.9932797,-9.63621746,2.002234921
0.103235953,0.027158812,-0.242428598,213.0046241,-9.624331746,1.978463492
0.101139543,0.030747771,-0.242162171,213.0158857,-9.612242857,1.954285714
0.099090158,0.034263613,-0.241824841,213.027061,-9.599950794,1.929701587
0.097088968,0.037704617,-0.241415694,213.0381464,-9.587455556,1.904711111
0.095137142,0.041069067,-0.240933816,213.0491383,-9.574757143,1.879314286
0.093235851,0.044355243,-0.240378293,213.0600332,-9.561855556,1.853511111
0.091386263,0.047561428,-0.239748213,213.0708275,-9.548750794,1.827301587
0.089589549,0.050685903,-0.239042661,213.0815177,-9.535442857,1.800685714
0.087846879,0.053726949,-0.238260724,213.0921002,-9.521931746,1.773663492
0.086159421,0.056682849,-0.237401487,213.1025715,-9.50821746,1.746234921
0.084528346,0.059551885,-0.236464038,213.112928,-9.4943,1.7184
0.082954823,0.062332337,-0.235447463,213.1231661,-9.480179365,1.69015873
0.081440021,0.065022488,-0.234350848,213.1332824,-9.465855556,1.661511111
0.079985112,0.06762062,-0.233173279,213.1432731,-9.451328571,1.632457143
0.078591263,0.070125014,-0.231913843,213.1531349,-9.436598413,1.602996825
0.077259646,0.072533951,-0.230571626,213.1628641,-9.421665079,1.573130159
0.075991429,0.074845714,-0.229145714,213.1724571,-9.406528571,1.542857143
0.074787782,0.077058585,-0.227635194,213.1819105,-9.391188889,1.512177778
0.073649874,0.079170844,-0.226039153,213.1912207,-9.375646032,1.481092063
0.072578877,0.081180774,-0.224356675,213.200384,-9.3599,1.4496
0.071575958,0.083086657,-0.222586849,213.209397,-9.343950794,1.417701587
0.070642289,0.084886774,-0.220728759,213.2182561,-9.327798413,1.385396825
0.069779037,0.086579407,-0.218781493,213.2269577,-9.311442857,1.352685714
